
All primitive solutions with B <= 7200^2

        1 =    1^2,        25 =    5^2,        49 =    7^2  with difference        24
  4363921 = 2089^2,  17147881 = 4141^2,  29931841 = 5471^2  with difference  12783960
 14922769 = 3863^2,  17181025 = 4145^2,  19439281 = 4409^2  with difference   2258256
  9928801 = 3151^2,  17181025 = 4145^2,  24433249 = 4943^2  with difference   7252224
 13490929 = 3673^2,  17247409 = 4153^2,  21003889 = 4583^2  with difference   3756480
    69169 =  263^2,  17280649 = 4157^2,  34492129 = 5873^2  with difference  17211480
  8196769 = 2863^2,  17447329 = 4177^2,  26697889 = 5167^2  with difference   9250560
 10764961 = 3281^2,  17480761 = 4181^2,  24196561 = 4919^2  with difference   6715800
  3500641 = 1871^2,  17480761 = 4181^2,  31460881 = 5609^2  with difference  13980120
  9480241 = 3079^2,  17648401 = 4201^2,  25816561 = 5081^2  with difference   8168160
  1270129 = 1127^2,  17682025 = 4205^2,  34093921 = 5839^2  with difference  16411896
   305809 =  553^2,  17682025 = 4205^2,  35058241 = 5921^2  with difference  17376216
  6589489 = 2567^2,  17783089 = 4217^2,  28976689 = 5383^2  with difference  11193600
  2879809 = 1697^2,  17850625 = 4225^2,  32821441 = 5729^2  with difference  14970816
  2719201 = 1649^2,  17850625 = 4225^2,  32982049 = 5743^2  with difference  15131424
 15689521 = 3961^2,  17884441 = 4229^2,  20079361 = 4481^2  with difference   2194920
 13608721 = 3689^2,  17986081 = 4241^2,  22363441 = 4729^2  with difference   4377360
  7091569 = 2663^2,  18088009 = 4253^2,  29084449 = 5393^2  with difference  10996440
 11621281 = 3409^2,  18156121 = 4261^2,  24690961 = 4969^2  with difference   6534840
  5121169 = 2263^2,  18190225 = 4265^2,  31259281 = 5591^2  with difference  13069056
   368449 =  607^2,  18190225 = 4265^2,  36012001 = 6001^2  with difference  17821776
  2024929 = 1423^2,  18258529 = 4273^2,  34492129 = 5873^2  with difference  16233600
  5997601 = 2449^2,  18361225 = 4285^2,  30724849 = 5543^2  with difference  12363624
   638401 =  799^2,  18361225 = 4285^2,  36084049 = 6007^2  with difference  17722824
  9740641 = 3121^2,  18395521 = 4289^2,  27050401 = 5201^2  with difference   8654880
    47089 =  217^2,  18464209 = 4297^2,  36881329 = 6073^2  with difference  18417120
  4977361 = 2231^2,  18671041 = 4321^2,  32364721 = 5689^2  with difference  13693680
  3806401 = 1951^2,  18671041 = 4321^2,  33535681 = 5791^2  with difference  14864640
 17901361 = 4231^2,  18705625 = 4325^2,  19509889 = 4417^2  with difference    804264
  1423249 = 1193^2,  18705625 = 4325^2,  35988001 = 5999^2  with difference  17282376
 14799409 = 3847^2,  18809569 = 4337^2,  22819729 = 4777^2  with difference   4010160
 13315201 = 3649^2,  18913801 = 4349^2,  24512401 = 4951^2  with difference   5598600
 17833729 = 4223^2,  18983449 = 4357^2,  20133169 = 4487^2  with difference   1149720
  6355441 = 2521^2,  19088161 = 4369^2,  31820881 = 5641^2  with difference  12732720
  1100401 = 1049^2,  19088161 = 4369^2,  37075921 = 6089^2  with difference  17987760
   214369 =  463^2,  19123129 = 4373^2,  38031889 = 6167^2  with difference  18908760
 13476241 = 3671^2,  19193161 = 4381^2,  24910081 = 4991^2  with difference   5716920
   919681 =  959^2,  19193161 = 4381^2,  37466641 = 6121^2  with difference  18273480
 10504081 = 3241^2,  19228225 = 4385^2,  27952369 = 5287^2  with difference   8724144
  2660161 = 1631^2,  19228225 = 4385^2,  35796289 = 5983^2  with difference  16568064
    16129 =  127^2,  19333609 = 4397^2,  38651089 = 6217^2  with difference  19317480
 11444689 = 3383^2,  19404025 = 4405^2,  27363361 = 5231^2  with difference   7959336
  3179089 = 1783^2,  19404025 = 4405^2,  35628961 = 5969^2  with difference  16224936
  9186961 = 3031^2,  19439281 = 4409^2,  29691601 = 5449^2  with difference  10252320
  4879681 = 2209^2,  19545241 = 4421^2,  34210801 = 5849^2  with difference  14665560
   519841 =  721^2,  19722481 = 4441^2,  38925121 = 6239^2  with difference  19202640
  2411809 = 1553^2,  19829209 = 4453^2,  37246609 = 6103^2  with difference  17417400
   508369 =  713^2,  19829209 = 4453^2,  39150049 = 6257^2  with difference  19320840
  1697809 = 1303^2,  19864849 = 4457^2,  38031889 = 6167^2  with difference  18167040
  6754801 = 2599^2,  19971961 = 4469^2,  33189121 = 5761^2  with difference  13217160
    14161 =  119^2,  19971961 = 4469^2,  39929761 = 6319^2  with difference  19957800
  3568321 = 1889^2,  20079361 = 4481^2,  36590401 = 6049^2  with difference  16511040
 17783089 = 4217^2,  20187049 = 4493^2,  22591009 = 4753^2  with difference   2403960
 15499969 = 3937^2,  20295025 = 4505^2,  25090081 = 5009^2  with difference   4795056
  5650129 = 2377^2,  20295025 = 4505^2,  34939921 = 5911^2  with difference  14644896
  1739761 = 1319^2,  20295025 = 4505^2,  38850289 = 6233^2  with difference  18555264
   229441 =  479^2,  20295025 = 4505^2,  40360609 = 6353^2  with difference  20065584
 19509889 = 4417^2,  20367169 = 4513^2,  21224449 = 4607^2  with difference    857280
 17833729 = 4223^2,  20403289 = 4517^2,  22972849 = 4793^2  with difference   2569560
 13315201 = 3649^2,  20475625 = 4525^2,  27636049 = 5257^2  with difference   7160424
  6105841 = 2471^2,  20475625 = 4525^2,  34845409 = 5903^2  with difference  14369784
 14615329 = 3823^2,  20584369 = 4537^2,  26553409 = 5153^2  with difference   5969040
   935089 =  967^2,  20584369 = 4537^2,  40233649 = 6343^2  with difference  19649280
  2436721 = 1561^2,  20693401 = 4549^2,  38950081 = 6241^2  with difference  18256680
 13082689 = 3617^2,  20729809 = 4553^2,  28376929 = 5327^2  with difference   7647120
 11242609 = 3353^2,  20729809 = 4553^2,  30217009 = 5497^2  with difference   9487200
  1168561 = 1081^2,  20802721 = 4561^2,  40436881 = 6359^2  with difference  19634160
 11607649 = 3407^2,  20912329 = 4573^2,  30217009 = 5497^2  with difference   9304680
    54289 =  233^2,  20912329 = 4573^2,  41770369 = 6463^2  with difference  20858040
  9296401 = 3049^2,  21058921 = 4589^2,  32821441 = 5729^2  with difference  11762520
  3690241 = 1921^2,  21058921 = 4589^2,  38427601 = 6199^2  with difference  17368680
 10195249 = 3193^2,  21132409 = 4597^2,  32069569 = 5663^2  with difference  10937160
   703921 =  839^2,  21353641 = 4621^2,  42003361 = 6481^2  with difference  20649720
 20133169 = 4487^2,  21390625 = 4625^2,  22648081 = 4759^2  with difference   1257456
   388129 =  623^2,  21390625 = 4625^2,  42393121 = 6511^2  with difference  21002496
 17698849 = 4207^2,  21464689 = 4633^2,  25230529 = 5023^2  with difference   3765840
  7491169 = 2737^2,  21464689 = 4633^2,  35438209 = 5953^2  with difference  13973520
  2845969 = 1687^2,  21501769 = 4637^2,  40157569 = 6337^2  with difference  18655800
  3323329 = 1823^2,  21576025 = 4645^2,  39828721 = 6311^2  with difference  18252696
      289 =   17^2,  21576025 = 4645^2,  43151761 = 6569^2  with difference  21575736
 15358561 = 3919^2,  21613201 = 4649^2,  27867841 = 5279^2  with difference   6254640
  7579009 = 2753^2,  21687649 = 4657^2,  35796289 = 5983^2  with difference  14108640
 13126129 = 3623^2,  21836929 = 4673^2,  30547729 = 5527^2  with difference   8710800
  5841889 = 2417^2,  21949225 = 4685^2,  38056561 = 6169^2  with difference  16107336
   351649 =  593^2,  21949225 = 4685^2,  43546801 = 6599^2  with difference  21597576
 21224449 = 4607^2,  22137025 = 4705^2,  23049601 = 4801^2  with difference    912576
 11015761 = 3319^2,  22137025 = 4705^2,  33258289 = 5767^2  with difference  11121264
 19439281 = 4409^2,  22174681 = 4709^2,  24910081 = 4991^2  with difference   2735400
   776161 =  881^2,  22174681 = 4709^2,  43573201 = 6601^2  with difference  21398520
 17698849 = 4207^2,  22250089 = 4717^2,  26801329 = 5177^2  with difference   4551240
  2211169 = 1487^2,  22250089 = 4717^2,  42289009 = 6503^2  with difference  20038920
    73441 =  271^2,  22287841 = 4721^2,  44502241 = 6671^2  with difference  22214400
 16008001 = 4001^2,  22363441 = 4729^2,  28718881 = 5359^2  with difference   6355440
  5276209 = 2297^2,  22401289 = 4733^2,  39526369 = 6287^2  with difference  17125080
 14371681 = 3791^2,  22515025 = 4745^2,  30658369 = 5537^2  with difference   8143344
  9042049 = 3007^2,  22515025 = 4745^2,  35988001 = 5999^2  with difference  13472976
  4363921 = 2089^2,  22515025 = 4745^2,  40666129 = 6377^2  with difference  18151104
  1456849 = 1207^2,  22515025 = 4745^2,  43573201 = 6601^2  with difference  21058176
 20079361 = 4481^2,  22705225 = 4765^2,  25331089 = 5033^2  with difference   2625864
 12794929 = 3577^2,  22705225 = 4765^2,  32615521 = 5711^2  with difference   9910296
 17581249 = 4193^2,  22819729 = 4777^2,  28058209 = 5297^2  with difference   5238480
  4255969 = 2063^2,  22819729 = 4777^2,  41383489 = 6433^2  with difference  18563760
 11282881 = 3359^2,  22934521 = 4789^2,  34586161 = 5881^2  with difference  11651640
  7219969 = 2687^2,  22972849 = 4793^2,  38725729 = 6223^2  with difference  15752880
   279841 =  529^2,  23049601 = 4801^2,  45819361 = 6769^2  with difference  22769760
  3073009 = 1753^2,  23164969 = 4813^2,  43256929 = 6577^2  with difference  20091960
  9840769 = 3137^2,  23203489 = 4817^2,  36566209 = 6047^2  with difference  13362720
 12909649 = 3593^2,  23280625 = 4825^2,  33651601 = 5801^2  with difference  10370976
     7921 =   89^2,  23280625 = 4825^2,  46553329 = 6823^2  with difference  23272704
  8473921 = 2911^2,  23512801 = 4849^2,  38551681 = 6209^2  with difference  15038880
  5564881 = 2359^2,  23512801 = 4849^2,  41460721 = 6439^2  with difference  17947920
 10764961 = 3281^2,  23629321 = 4861^2,  36493681 = 6041^2  with difference  12864360
  2505889 = 1583^2,  23785129 = 4877^2,  45064369 = 6713^2  with difference  21279240
  7187761 = 2681^2,  23863225 = 4885^2,  40538689 = 6367^2  with difference  16675464
   625681 =  791^2,  23863225 = 4885^2,  47100769 = 6863^2  with difference  23237544
  1985281 = 1409^2,  23902321 = 4889^2,  45819361 = 6769^2  with difference  21917040
 23049601 = 4801^2,  24019801 = 4901^2,  24990001 = 4999^2  with difference    970200
 22648081 = 4759^2,  24019801 = 4901^2,  25391521 = 5039^2  with difference   1371720
 19989841 = 4471^2,  24098281 = 4909^2,  28206721 = 5311^2  with difference   4108440
 19298449 = 4393^2,  24137569 = 4913^2,  28976689 = 5383^2  with difference   4839120
 17497489 = 4183^2,  24255625 = 4925^2,  31013761 = 5569^2  with difference   6758136
  5987809 = 2447^2,  24255625 = 4925^2,  42523441 = 6521^2  with difference  18267816
  1787569 = 1337^2,  24334489 = 4933^2,  46881409 = 6847^2  with difference  22546920
   208849 =  457^2,  24373969 = 4937^2,  48539089 = 6967^2  with difference  24165120
  6932689 = 2633^2,  24571849 = 4957^2,  42211009 = 6497^2  with difference  17639160
  4879681 = 2209^2,  24690961 = 4969^2,  44502241 = 6671^2  with difference  19811280
  1117249 = 1057^2,  24730729 = 4973^2,  48344209 = 6953^2  with difference  23613480
 12666481 = 3559^2,  24810361 = 4981^2,  36954241 = 6079^2  with difference  12143880
   185761 =  431^2,  24810361 = 4981^2,  49434961 = 7031^2  with difference  24624600
 12453841 = 3529^2,  24850225 = 4985^2,  37246609 = 6103^2  with difference  12396384
  2819041 = 1679^2,  24850225 = 4985^2,  46881409 = 6847^2  with difference  22031184
  1181569 = 1087^2,  24930049 = 4993^2,  48678529 = 6977^2  with difference  23748480
    39601 =  199^2,  25090081 = 5009^2,  50140561 = 7081^2  with difference  25050480
  5276209 = 2297^2,  25170289 = 5017^2,  45064369 = 6713^2  with difference  19894080
  3869089 = 1967^2,  25170289 = 5017^2,  46471489 = 6817^2  with difference  21301200
 10491121 = 3239^2,  25210441 = 5021^2,  39929761 = 6319^2  with difference  14719320
 22591009 = 4753^2,  25452025 = 5045^2,  28313041 = 5321^2  with difference   2861016
  9443329 = 3073^2,  25452025 = 5045^2,  41460721 = 6439^2  with difference  16008696
 19864849 = 4457^2,  25573249 = 5057^2,  31281649 = 5593^2  with difference   5708400
   693889 =  833^2,  25573249 = 5057^2,  50452609 = 7103^2  with difference  24879360
  1760929 = 1327^2,  25654225 = 5065^2,  49547521 = 7039^2  with difference  23893296
   485809 =  697^2,  25654225 = 5065^2,  50822641 = 7129^2  with difference  25168416
  8473921 = 2911^2,  25694761 = 5069^2,  42915601 = 6551^2  with difference  17220840
  2961841 = 1721^2,  25694761 = 5069^2,  48427681 = 6959^2  with difference  22732920
 17247409 = 4153^2,  25775929 = 5077^2,  34304449 = 5857^2  with difference   8528520
  8059921 = 2839^2,  25816561 = 5081^2,  43573201 = 6601^2  with difference  17756640
 24990001 = 4999^2,  26020201 = 5101^2,  27050401 = 5201^2  with difference   1030200
 22972849 = 4793^2,  26061025 = 5105^2,  29149201 = 5399^2  with difference   3088176
 14753281 = 3841^2,  26061025 = 5105^2,  37368769 = 6113^2  with difference  11307744
 21003889 = 4583^2,  26142769 = 5113^2,  31281649 = 5593^2  with difference   5138880
 19088161 = 4369^2,  26265625 = 5125^2,  33443089 = 5783^2  with difference   7177464
  2163841 = 1471^2,  26265625 = 5125^2,  50367409 = 7097^2  with difference  24101784
 17230801 = 4151^2,  26429881 = 5141^2,  35628961 = 5969^2  with difference   9199080
 12397441 = 3521^2,  26429881 = 5141^2,  40462321 = 6361^2  with difference  14032440
   935089 =  967^2,  26553409 = 5153^2,  52171729 = 7223^2  with difference  25618320
 15437041 = 3929^2,  26635921 = 5161^2,  37834801 = 6151^2  with difference  11198880
  2563201 = 1601^2,  26635921 = 5161^2,  50708641 = 7121^2  with difference  24072720
  5564881 = 2359^2,  26677225 = 5165^2,  47789569 = 6913^2  with difference  21112344
   108241 =  329^2,  26677225 = 5165^2,  53246209 = 7297^2  with difference  26568984
 25391521 = 5039^2,  26884225 = 5185^2,  28376929 = 5327^2  with difference   1492704
 13712209 = 3703^2,  26884225 = 5185^2,  40056241 = 6329^2  with difference  13172016
 10195249 = 3193^2,  26884225 = 5185^2,  43573201 = 6601^2  with difference  16688976
  1481089 = 1217^2,  26884225 = 5185^2,  52287361 = 7231^2  with difference  25403136
  4977361 = 2231^2,  26925721 = 5189^2,  48874081 = 6991^2  with difference  21948360
    97969 =  313^2,  27008809 = 5197^2,  53919649 = 7343^2  with difference  26910840
 19704721 = 4439^2,  27133681 = 5209^2,  34562641 = 5879^2  with difference   7428960
 12061729 = 3473^2,  27175369 = 5213^2,  42289009 = 6503^2  with difference  15113640
  4464769 = 2113^2,  27175369 = 5213^2,  49885969 = 7063^2  with difference  22710600
 17032129 = 4127^2,  27384289 = 5233^2,  37736449 = 6143^2  with difference  10352160
  8162449 = 2857^2,  27426169 = 5237^2,  46689889 = 6833^2  with difference  19263720
 10491121 = 3239^2,  27510025 = 5245^2,  44528929 = 6673^2  with difference  17018904
  1540081 = 1241^2,  27510025 = 5245^2,  53479969 = 7313^2  with difference  25969944
   919681 =  959^2,  27552001 = 5249^2,  54184321 = 7361^2  with difference  26632320
   358801 =  599^2,  27552001 = 5249^2,  54745201 = 7399^2  with difference  27193200
  3530641 = 1879^2,  27678121 = 5261^2,  51825601 = 7199^2  with difference  24147480
     2209 =   47^2,  27804529 = 5273^2,  55606849 = 7457^2  with difference  27802320
  9006001 = 3001^2,  27888961 = 5281^2,  46771921 = 6839^2  with difference  18882960
  6315169 = 2513^2,  28058209 = 5297^2,  49801249 = 7057^2  with difference  21743040
 27050401 = 5201^2,  28143025 = 5305^2,  29235649 = 5407^2  with difference   1092624
 12103441 = 3479^2,  28143025 = 5305^2,  44182609 = 6647^2  with difference  16039584
 24910081 = 4991^2,  28185481 = 5309^2,  31460881 = 5609^2  with difference   3275400
 22819729 = 4777^2,  28270489 = 5317^2,  33721249 = 5807^2  with difference   5450760
   485809 =  697^2,  28270489 = 5317^2,  56055169 = 7487^2  with difference  27784680
  7612081 = 2759^2,  28313041 = 5321^2,  49014001 = 7001^2  with difference  20700960
  2588881 = 1609^2,  28313041 = 5321^2,  54037201 = 7351^2  with difference  25724160
 20784481 = 4559^2,  28398241 = 5329^2,  36012001 = 6001^2  with difference   7613760
 25331089 = 5033^2,  28440889 = 5333^2,  31550689 = 5617^2  with difference   3109800
 22363441 = 4729^2,  28569025 = 5345^2,  34774609 = 5897^2  with difference   6205584
 18809569 = 4337^2,  28569025 = 5345^2,  38328481 = 6191^2  with difference   9759456
  9878449 = 3143^2,  28654609 = 5353^2,  47430769 = 6887^2  with difference  18776160
    49729 =  223^2,  28654609 = 5353^2,  57259489 = 7567^2  with difference  28604880
 19509889 = 4417^2,  28783225 = 5365^2,  38056561 = 6169^2  with difference   9273336
 16900321 = 4111^2,  28783225 = 5365^2,  40666129 = 6377^2  with difference  11882904
  6315169 = 2513^2,  28783225 = 5365^2,  51251281 = 7159^2  with difference  22468056
  4669921 = 2161^2,  28783225 = 5365^2,  52896529 = 7273^2  with difference  24113304
  1825201 = 1351^2,  28955161 = 5381^2,  56085121 = 7489^2  with difference  27129960
 15062161 = 3881^2,  29041321 = 5389^2,  43020481 = 6559^2  with difference  13979160
   185761 =  431^2,  29041321 = 5389^2,  57896881 = 7609^2  with difference  28855560
 16785409 = 4097^2,  29084449 = 5393^2,  41383489 = 6433^2  with difference  12299040
  5121169 = 2263^2,  29300569 = 5413^2,  53479969 = 7313^2  with difference  24179400
 13300609 = 3647^2,  29343889 = 5417^2,  45387169 = 6737^2  with difference  16043280
 14205361 = 3769^2,  29474041 = 5429^2,  44742721 = 6689^2  with difference  15268680
  1324801 = 1151^2,  29474041 = 5429^2,  57623281 = 7591^2  with difference  28149240
   247009 =  497^2,  29560969 = 5437^2,  58874929 = 7673^2  with difference  29313960
  3243601 = 1801^2,  29604481 = 5441^2,  55965361 = 7481^2  with difference  26360880
 11621281 = 3409^2,  29691601 = 5449^2,  47761921 = 6911^2  with difference  18070320
  4036081 = 2009^2,  29866225 = 5465^2,  55696369 = 7463^2  with difference  25830144
    25921 =  161^2,  29866225 = 5465^2,  59706529 = 7727^2  with difference  29840304
 11785489 = 3433^2,  29953729 = 5473^2,  48121969 = 6937^2  with difference  18168240
  5987809 = 2447^2,  29953729 = 5473^2,  53919649 = 7343^2  with difference  23965920
 28376929 = 5327^2,  29997529 = 5477^2,  31618129 = 5623^2  with difference   1620600
 25230529 = 5023^2,  30085225 = 5485^2,  34939921 = 5911^2  with difference   4854696
 10029889 = 3167^2,  30085225 = 5485^2,  50140561 = 7081^2  with difference  20055336
 22193521 = 4711^2,  30261001 = 5501^2,  38328481 = 6191^2  with difference   8067480
 29235649 = 5407^2,  30393169 = 5513^2,  31550689 = 5617^2  with difference   1157520
   677329 =  823^2,  30393169 = 5513^2,  60109009 = 7753^2  with difference  29715840
  3066001 = 1751^2,  30481441 = 5521^2,  57896881 = 7609^2  with difference  27415440
 19280881 = 4391^2,  30525625 = 5525^2,  41770369 = 6463^2  with difference  11244744
  9541921 = 3089^2,  30525625 = 5525^2,  51509329 = 7177^2  with difference  20983704
  8532241 = 2921^2,  30525625 = 5525^2,  52519009 = 7247^2  with difference  21993384
  2053489 = 1433^2,  30525625 = 5525^2,  58997761 = 7681^2  with difference  28472136
  4355569 = 2087^2,  30747025 = 5545^2,  57138481 = 7559^2  with difference  26391456
    12769 =  113^2,  30747025 = 5545^2,  61481281 = 7841^2  with difference  30734256
 16507969 = 4063^2,  30880249 = 5557^2,  45252529 = 6727^2  with difference  14372280
  7134241 = 2671^2,  31013761 = 5569^2,  54893281 = 7409^2  with difference  23879520
 18464209 = 4297^2,  31058329 = 5573^2,  43652449 = 6607^2  with difference  12594120
  2217121 = 1489^2,  31147561 = 5581^2,  60078001 = 7751^2  with difference  28930440
  7491169 = 2737^2,  31192225 = 5585^2,  54893281 = 7409^2  with difference  23701056
   305809 =  553^2,  31192225 = 5585^2,  62078641 = 7879^2  with difference  30886416
 16507969 = 4063^2,  31326409 = 5597^2,  46144849 = 6793^2  with difference  14818440
 13890529 = 3727^2,  31326409 = 5597^2,  48762289 = 6983^2  with difference  17435880
  5841889 = 2417^2,  31550689 = 5617^2,  57259489 = 7567^2  with difference  25708800
  1117249 = 1057^2,  31550689 = 5617^2,  61984129 = 7873^2  with difference  30433440
 28313041 = 5321^2,  31685641 = 5629^2,  35058241 = 5921^2  with difference   3372600
   152881 =  391^2,  31685641 = 5629^2,  63218401 = 7951^2  with difference  31532760
 25090081 = 5009^2,  31820881 = 5641^2,  38551681 = 6209^2  with difference   6730800
 11444689 = 3383^2,  31866025 = 5645^2,  52287361 = 7231^2  with difference  20421336
  1495729 = 1223^2,  31866025 = 5645^2,  62236321 = 7889^2  with difference  30370296
  5650129 = 2377^2,  31956409 = 5653^2,  58262689 = 7633^2  with difference  26306280
 12837889 = 3583^2,  32001649 = 5657^2,  51165409 = 7153^2  with difference  19163760
  4661281 = 2159^2,  32137561 = 5669^2,  59613841 = 7721^2  with difference  27476280
 19018321 = 4361^2,  32364721 = 5689^2,  45711121 = 6761^2  with difference  13346400
 11135569 = 3337^2,  32410249 = 5693^2,  53684929 = 7327^2  with difference  21274680
  9186961 = 3031^2,  32501401 = 5701^2,  55815841 = 7471^2  with difference  23314440
  1803649 = 1343^2,  32638369 = 5713^2,  63473089 = 7967^2  with difference  30834720
   908209 =  953^2,  32638369 = 5713^2,  64368529 = 8023^2  with difference  31730160
   452929 =  673^2,  32684089 = 5717^2,  64915249 = 8057^2  with difference  32231160
 31550689 = 5617^2,  32775625 = 5725^2,  34000561 = 5831^2  with difference   1224936
  3598609 = 1897^2,  32775625 = 5725^2,  61952641 = 7871^2  with difference  29177016
 29149201 = 5399^2,  32821441 = 5729^2,  36493681 = 6041^2  with difference   3672240
  4036081 = 2009^2,  32821441 = 5729^2,  61606801 = 7849^2  with difference  28785360
 26801329 = 5177^2,  32913169 = 5737^2,  39025009 = 6247^2  with difference   6111840
        1 =    1^2,  32959081 = 5741^2,  65918161 = 8119^2  with difference  32959080
 24512401 = 4951^2,  33051001 = 5749^2,  41589601 = 6449^2  with difference   8538600
 22287841 = 4721^2,  33235225 = 5765^2,  44182609 = 6647^2  with difference  10947384
  7134241 = 2671^2,  33235225 = 5765^2,  59336209 = 7703^2  with difference  26100984
 31618129 = 5623^2,  33373729 = 5777^2,  35129329 = 5927^2  with difference   1755600
  8025889 = 2833^2,  33373729 = 5777^2,  58721569 = 7663^2  with difference  25347840
 28206721 = 5311^2,  33466225 = 5785^2,  38725729 = 6223^2  with difference   5259504
 20133169 = 4487^2,  33466225 = 5785^2,  46799281 = 6841^2  with difference  13333056
  2660161 = 1631^2,  33466225 = 5785^2,  64272289 = 8017^2  with difference  30806064
   461041 =  679^2,  33466225 = 5785^2,  66471409 = 8153^2  with difference  33005184
 24910081 = 4991^2,  33651601 = 5801^2,  42393121 = 6511^2  with difference   8741520
 18054001 = 4249^2,  33744481 = 5809^2,  49434961 = 7031^2  with difference  15690480
   919681 =  959^2,  33744481 = 5809^2,  66569281 = 8159^2  with difference  32824800
  2666689 = 1633^2,  33790969 = 5813^2,  64915249 = 8057^2  with difference  31124280
 11082241 = 3329^2,  33884041 = 5821^2,  56685841 = 7529^2  with difference  22801800
 21743569 = 4663^2,  33930625 = 5825^2,  46117681 = 6791^2  with difference  12187056
    78961 =  281^2,  33930625 = 5825^2,  67782289 = 8233^2  with difference  33851664
 16056049 = 4007^2,  34070569 = 5837^2,  52085089 = 7217^2  with difference  18014520
  5303809 = 2303^2,  34070569 = 5837^2,  62837329 = 7927^2  with difference  28766760
  1852321 = 1361^2,  34210801 = 5849^2,  66569281 = 8159^2  with difference  32358480
 18722929 = 4327^2,  34304449 = 5857^2,  49885969 = 7063^2  with difference  15581520
   160801 =  401^2,  34351321 = 5861^2,  68541841 = 8279^2  with difference  34190520
 14145121 = 3761^2,  34445161 = 5869^2,  54745201 = 7399^2  with difference  20300040
  8814961 = 2969^2,  34586161 = 5881^2,  60357361 = 7769^2  with difference  25771200
 15864289 = 3983^2,  34774609 = 5897^2,  53684929 = 7327^2  with difference  18910320
 12327121 = 3511^2,  34869025 = 5905^2,  57410929 = 7577^2  with difference  22541904
  1560001 = 1249^2,  34869025 = 5905^2,  68178049 = 8257^2  with difference  33309024
  3713329 = 1927^2,  35010889 = 5917^2,  66308449 = 8143^2  with difference  31297560
  1181569 = 1087^2,  35010889 = 5917^2,  68840209 = 8297^2  with difference  33829320
 31550689 = 5617^2,  35200489 = 5933^2,  38850289 = 6233^2  with difference   3649800
  4190209 = 2047^2,  35200489 = 5933^2,  66210769 = 8137^2  with difference  31010280
 34000561 = 5831^2,  35295481 = 5941^2,  36590401 = 6049^2  with difference   1294920
    14161 =  119^2,  35295481 = 5941^2,  70576801 = 8401^2  with difference  35281320
 31460881 = 5609^2,  35343025 = 5945^2,  39225169 = 6263^2  with difference   3882144
 28058209 = 5297^2,  35343025 = 5945^2,  42627841 = 6529^2  with difference   7284816
 13184161 = 3631^2,  35343025 = 5945^2,  57501889 = 7583^2  with difference  22158864
 10608049 = 3257^2,  35343025 = 5945^2,  60078001 = 7751^2  with difference  24734976
 28976689 = 5383^2,  35438209 = 5953^2,  41899729 = 6473^2  with difference   6461520
 26553409 = 5153^2,  35581225 = 5965^2,  44609041 = 6679^2  with difference   9027816
 24690961 = 4969^2,  35581225 = 5965^2,  46471489 = 6817^2  with difference  10890264
 24196561 = 4919^2,  35772361 = 5981^2,  47348161 = 6881^2  with difference  11575800
  8994001 = 2999^2,  35868121 = 5989^2,  62742241 = 7921^2  with difference  26874120
   654481 =  809^2,  35868121 = 5989^2,  71081761 = 8431^2  with difference  35213640
 21464689 = 4633^2,  35916049 = 5993^2,  50367409 = 7097^2  with difference  14451360
  3157729 = 1777^2,  35916049 = 5993^2,  68674369 = 8287^2  with difference  32758320
 21911761 = 4681^2,  36012001 = 6001^2,  50112241 = 7079^2  with difference  14100240
 10699441 = 3271^2,  36012001 = 6001^2,  61324561 = 7831^2  with difference  25312560
  2380849 = 1543^2,  36060025 = 6005^2,  69739201 = 8351^2  with difference  33679176
   734449 =  857^2,  36060025 = 6005^2,  71385601 = 8449^2  with difference  35325576
 19704721 = 4439^2,  36300625 = 6025^2,  52896529 = 7273^2  with difference  16595904
    27889 =  167^2,  36300625 = 6025^2,  72573361 = 8519^2  with difference  36272736
 18395521 = 4289^2,  36348841 = 6029^2,  54302161 = 7369^2  with difference  17953320
  7491169 = 2737^2,  36445369 = 6037^2,  65399569 = 8087^2  with difference  28954200
 17581249 = 4193^2,  36638809 = 6053^2,  55696369 = 7463^2  with difference  19057560
  8427409 = 2903^2,  36784225 = 6065^2,  65141041 = 8071^2  with difference  28356816
   277729 =  527^2,  36784225 = 6065^2,  73290721 = 8561^2  with difference  36506496
 15499969 = 3937^2,  36881329 = 6073^2,  58262689 = 7633^2  with difference  21381360
 35129329 = 5927^2,  37027225 = 6085^2,  38925121 = 6239^2  with difference   1897896
 15547249 = 3943^2,  37027225 = 6085^2,  58507201 = 7649^2  with difference  21479976
  6105841 = 2471^2,  37075921 = 6089^2,  68046001 = 8249^2  with difference  30970080
  1324801 = 1151^2,  37222201 = 6101^2,  73119601 = 8551^2  with difference  35897400
 27867841 = 5279^2,  37319881 = 6109^2,  46771921 = 6839^2  with difference   9452040
  3389281 = 1841^2,  37319881 = 6109^2,  71250481 = 8441^2  with difference  33930600
   208849 =  457^2,  37368769 = 6113^2,  74528689 = 8633^2  with difference  37159920
 13608721 = 3689^2,  37466641 = 6121^2,  61324561 = 7831^2  with difference  23857920
 24433249 = 4943^2,  37613689 = 6133^2,  50794129 = 7127^2  with difference  13180440
  4844401 = 2201^2,  37761025 = 6145^2,  70677649 = 8407^2  with difference  32916624
    58081 =  241^2,  37761025 = 6145^2,  75463969 = 8687^2  with difference  37702944
